Dados do abastecimento;;;;;;;;
Data;Temperatura (°C);Volume (L);Veículo;;;;;
26/01/2010;23;24770,00;EJV4558;;;;;
26/01/2010;23;24770,00;EJV4998;;;;;
26/01/2010;23;24770,00;EJV4998;;;;;
26/01/2010;23;24770,00;EQU0220;;;;;
26/01/2010;23;24770,00;DBL5966;;;;;
26/01/2010;23;24770,00;EJV4400;;;;;
26/01/2010;24;24770,00;EFO4823;;;;;
26/01/2010;24;24730,00;CVP6990;;;;;
26/01/2010;24;24527,00;EJV5348;;;;;
26/01/2010;24;24527,00;EJV5933;;;;;
26/01/2010;24;24163,00;EJV4567;;;;;
26/01/2010;24;24163,00;DPE6599;;;;;
26/01/2010;25;24163,00;EJV5911;;;;;
26/01/2010;25;24163,00;EZX9600;;;;;
26/01/2010;25;24163,00;EJV5600;;;;;
26/01/2010;25;24163,00;DBL5929;;;;;
26/01/2010;25;24163,00;EJV5933;;;;;
26/01/2010;25;23789,00;DBL5504;;;;;
27/01/2010;22;21683,00;DPE6599;;;;;
27/01/2010;22;21515,00;DBL6282;;;;;
27/01/2010;22;21515,00;EJV5348;;;;;
27/01/2010;22;21261,00;DPE6609;;;;;
27/01/2010;22;21261,00;EJV4433;;;;;
27/01/2010;23;20866,00;DBL5928;;;;;
27/01/2010;23;19770,00;DBL5504;;;;;
27/01/2010;23;19127,00;DBL5955;;;;;
27/01/2010;24;18377,00;EQU0231;;;;;
27/01/2010;24;17638,00;DBL6248;;;;;
27/01/2010;24;16964,00;DBL5966;;;;;
27/01/2010;24;16964,00;EQU0844;;;;;
27/01/2010;24;16492,00;DPE6609;;;;;
27/01/2010;24;16416,00;DPE6599;;;;;
27/01/2010;25;15592,00;DBL5418;;;;;
28/01/2010;23;11281,00;DPE6606;;;;;
28/01/2010;23;11145,00;DPE6700;;;;;
28/01/2010;23;11101,00;EQU0230;;;;;
28/01/2010;23;10744,00;EZX9600;;;;;
28/01/2010;23;10759,00;EQU0220;;;;;
28/01/2010;23;10464,00;DBL6040;;;;;
28/01/2010;23;10464,00;DBL5955;;;;;
28/01/2010;24;10214,00;DBL5504;;;;;
28/01/2010;24;10214,00;EJV4433;;;;;
29/01/2010;23;23279,00;EJV4567;;;;;
29/01/2010;23;22602,00;EJV5348;;;;;
29/01/2010;23;22311,00;EJV4558;;;;;
29/01/2010;23;20954,00;CVP6990;;;;;
01/02/2010;21;4097,00;DBL6282;;;;;
01/02/2010;21;3837,00;DPE6700;;;;;
01/02/2010;21;3537,00;EJV5070;;;;;
01/02/2010;22;3537,00;EQU0231;;;;;
01/02/2010;22;3319,00;DBL5478;;;;;
01/02/2010;22;3319,00;EJV5922;;;;;
01/02/2010;22;3330,00;DBL6248;;;;;
01/02/2010;22;3330,00;DPE6599;;;;;
01/02/2010;22;3285,00;EJV5070;;;;;
01/02/2010;22;3139,00;EQU0220;;;;;
01/02/2010;22;3139,00;EJV4558;;;;;
01/02/2010;22;3139,00;DBL5478;;;;;
01/02/2010;22;3139,00;EJV5933;;;;;
01/02/2010;23;3139,00;EJV4998;;;;;
01/02/2010;23;3139,00;DBL6248;;;;;
01/02/2010;27;18117,00;DBL5955;;;;;
01/02/2010;27;18132,00;DKR3745;;;;;
01/02/2010;27;18117,00;DBL5928;;;;;
01/02/2010;27;18102,00;DPE6606;;;;;
01/02/2010;27;18117,00;DBL6040;;;;;
02/02/2010;25;15150,00;EJV4558;;;;;
02/02/2010;25;15104,00;EJV5348;;;;;
02/02/2010;25;15104,00;EJV5600;;;;;
02/02/2010;25;15104,00;DBL5955;;;;;
02/02/2010;25;15104,00;DBL6248;;;;;
02/02/2010;25;15104,00;EJV4558;;;;;
02/02/2010;25;15104,00;EJV5070;;;;;
02/02/2010;26;18721,00;EZX9600;;;;;
02/02/2010;28;25063,00;EJV5922;;;;;
02/02/2010;28;25063,00;DBL6349;;;;;
02/02/2010;28;24983,00;DBL5938;;;;;
02/02/2010;28;24609,00;DBL5928;;;;;
02/02/2010;28;24623,00;EJV5600;;;;;
02/02/2010;28;24623,00;DBL5418;;;;;
02/02/2010;28;24623,00;COA0541;;;;;
02/02/2010;28;24012,00;DPE6606;;;;;
02/02/2010;28;23293,00;EJV4400;;;;;
02/02/2010;28;23138,00;EJV5600;;;;;
02/02/2010;28;23138,00;EJV5070;;;;;
02/02/2010;28;22958,00;DBL6290;;;;;
02/02/2010;28;22958,00;DBL5929;;;;;
02/02/2010;28;22545,00;EQU0500;;;;;
03/02/2010;25;19859,00;EJV4558;;;;;
03/02/2010;25;19859,00;EFO4823;;;;;
03/02/2010;26;19192,00;DPE6609;;;;;
03/02/2010;26;18872,00;EJV5922;;;;;
03/02/2010;26;18409,00;DPE6350;;;;;
03/02/2010;26;18409,00;EJV4998;;;;;
03/02/2010;26;18409,00;DBL5928;;;;;
03/02/2010;26;18393,00;DBL5418;;;;;
03/02/2010;26;18057,00;EQU0231;;;;;
03/02/2010;26;17906,00;DBL5478;;;;;
03/02/2010;27;17721,00;EQU0220;;;;;
03/02/2010;27;17672,00;DPE6606;;;;;
03/02/2010;27;17389,00;DPE6350;;;;;
03/02/2010;27;17389,00;DKR3745;;;;;
03/02/2010;27;17389,00;EJV4555;;;;;
03/02/2010;27;17389,00;DBL6349;;;;;
03/02/2010;27;16994,00;EJV5070;;;;;
03/02/2010;28;16994,00;DPE6609;;;;;
03/02/2010;28;16583,00;DBL6248;;;;;
03/02/2010;28;15213,00;EJV5911;;;;;
03/02/2010;28;15213,00;EJV5348;;;;;
04/02/2010;25;13582,00;EJV5933;;;;;
04/02/2010;25;13232,00;DBL5938;;;;;
04/02/2010;26;12734,00;DBL6248;;;;;
04/02/2010;26;12221,00;EJV5338;;;;;
04/02/2010;27;15296,00;DBL6048;;;;;
04/02/2010;27;27281,00;DBL5928;;;;;
04/02/2010;27;26814,00;DBL5928;;;;;
04/02/2010;27;26814,00;CVP6990;;;;;
04/02/2010;27;26814,00;DBL5966;;;;;
04/02/2010;27;26814,00;DPE6606;;;;;
04/02/2010;27;26814,00;EJV5911;;;;;
04/02/2010;27;26729,00;DBL5418;;;;;
04/02/2010;27;25931,00;DBL6280;;;;;
04/02/2010;27;25663,00;EJV4433;;;;;
04/02/2010;27;24837,00;EJV4558;;;;;
04/02/2010;27;24837,00;DKR3745;;;;;
04/02/2010;28;24837,00;EJV4555;;;;;
05/02/2010;25;21813,00;EJV4433;;;;;
05/02/2010;25;21668,00;DBL6290;;;;;
05/02/2010;26;21071,00;DBL5966;;;;;
05/02/2010;26;21071,00;DBL6258;;;;;
05/02/2010;26;21071,00;EJV5933;;;;;
05/02/2010;26;21071,00;DBL5955;;;;;
05/02/2010;26;21071,00;DBL5504;;;;;
05/02/2010;26;21071,00;EJV4555;;;;;
05/02/2010;26;20910,00;DBL5504;;;;;
05/02/2010;26;20910,00;DPE6599;;;;;
05/02/2010;27;20556,00;EZX9600;;;;;
05/02/2010;27;20453,00;DBL5504;;;;;
05/02/2010;27;19726,00;DBL6290;;;;;
05/02/2010;27;19726,00;DBL6258;;;;;
05/02/2010;27;19726,00;EJV5070;;;;;
05/02/2010;27;19576,00;DPE6609;;;;;
05/02/2010;27;19367,00;EQU0230;;;;;
05/02/2010;27;19367,00;DBL6258;;;;;
05/02/2010;28;19241,00;DBL6248;;;;;
08/02/2010;26;16979,00;DBL5418;;;;;
08/02/2010;25;16948,00;DBL6081;;;;;
08/02/2010;26;16446,00;DBL5478;;;;;
08/02/2010;26;16446,00;EQU0500;;;;;
08/02/2010;26;16461,00;DBL5928;;;;;
08/02/2010;26;16446,00;EQU0231;;;;;
08/02/2010;26;16446,00;DPE6350;;;;;
08/02/2010;26;16446,00;EJV5070;;;;;
08/02/2010;26;16446,00;EJV4400;;;;;
08/02/2010;26;16461,00;DBL6349;;;;;
08/02/2010;27;16461,00;DBL6081;;;;;
08/02/2010;27;16461,00;DBL5478;;;;;
08/02/2010;27;16461,00;CVP6990;;;;;
08/02/2010;27;16461,00;DBL5504;;;;;
08/02/2010;27;16461,00;DBL5966;;;;;
08/02/2010;27;16186,00;DBL6298;;;;;
08/02/2010;27;16072,00;EQU0231;;;;;
08/02/2010;28;16072,00;EJV5911;;;;;
08/02/2010;28;15836,00;DBL5938;;;;;
09/02/2010;25;15546,00;DBL6048;;;;;
09/02/2010;25;15546,00;CVP6990;;;;;
09/02/2010;25;15546,00;EZX9600;;;;;
09/02/2010;25;15104,00;DPE6600;;;;;
09/02/2010;26;14936,00;DBL5966;;;;;
09/02/2010;26;14600,00;DBL6280;;;;;
09/02/2010;26;14296,00;EJV4433;;;;;
09/02/2010;26;13475,00;DBL5928;;;;;
09/02/2010;26;13247,00;DBL5418;;;;;
09/02/2010;27;12825,00;DPE6606;;;;;
09/02/2010;27;12825,00;CVP6990;;;;;
09/02/2010;27;12703,00;EJV5338;;;;;
09/02/2010;27;12673,00;DBL6081;;;;;
09/02/2010;27;12673,00;EQU0230;;;;;
09/02/2010;27;12658,00;EJV5348;;;;;
09/02/2010;27;12372,00;EJV4433;;;;;
09/02/2010;27;12372,00;EQU0230;;;;;
09/02/2010;27;11786,00;DBL5418;;;;;
09/02/2010;27;11682,00;EJV5348;;;;;
09/02/2010;27;11682,00;EJV5922;;;;;
09/02/2010;28;16644,00;DBL5504;;;;;
10/02/2010;25;24258,00;EJV4567;;;;;
10/02/2010;26;23729,00;EJV5911;;;;;
10/02/2010;26;23237,00;EJV4558;;;;;
10/02/2010;26;23138,00;EJV4998;;;;;
10/02/2010;26;23124,00;EJV5922;;;;;
10/02/2010;26;22814,00;DPE6350;;;;;
10/02/2010;26;22445,00;DBL6290;;;;;
10/02/2010;27;22072,00;DBL6081;;;;;
10/02/2010;26;22072,00;EQU0500;;;;;
10/02/2010;27;21639,00;EQU0500;;;;;
10/02/2010;27;21231,00;DBL6298;;;;;
10/02/2010;27;21231,00;DPE6350;;;;;
10/02/2010;27;20983,00;DBL6248;;;;;
10/02/2010;27;20586,00;EQU0231;;;;;
10/02/2010;28;19874,00;DBL5938;;;;;
10/02/2010;28;19606,00;DBL5478;;;;;
10/02/2010;28;19606,00;DPE6700;;;;;
10/02/2010;28;19606,00;DBL5929;;;;;
10/02/2010;28;19606,00;DPE6599;;;;;
10/02/2010;28;19176,00;DPE6600;;;;;
10/02/2010;28;19176,00;EJV4433;;;;;
10/02/2010;28;19176,00;DBL6258;;;;;
10/02/2010;28;18857,00;DBL5928;;;;;
10/02/2010;28;18646,00;EQU0220;;;;;
10/02/2010;28;18117,00;DKR3745;;;;;
10/02/2010;27;18102,00;EJV4567;;;;;
10/02/2010;27;18102,00;DPE6606;;;;;
11/02/2010;24;16675,00;EJV5922;;;;;
11/02/2010;24;16461,00;DBL6298;;;;;
11/02/2010;24;16278,00;DPE6599;;;;;
11/02/2010;25;26096,00;EJV5338;;;;;
11/02/2010;25;26071,00;EJV5922;;;;;
11/02/2010;25;26071,00;DPE6609;;;;;
11/02/2010;25;25560,00;DBL6298;;;;;
11/02/2010;25;25286,00;DBL6081;;;;;
11/02/2010;25;25273,00;EJV5922;;;;;
11/02/2010;25;24983,00;EJV4998;;;;;
11/02/2010;26;24340,00;DBL6298;;;;;
11/02/2010;26;24053,00;DBL5504;;;;;
11/02/2010;26;24026,00;EQU0230;;;;;
11/02/2010;26;23138,00;EQU0220;;;;;
11/02/2010;26;22958,00;DPE6606;;;;;
11/02/2010;26;22296,00;EJV4433;;;;;
11/02/2010;26;22296,00;CVP6990;;;;;
11/02/2010;26;22202,00;DPE6600;;;;;
11/02/2010;26;21378,00;EZX9600;;;;;
11/02/2010;26;21378,00;DBL6081;;;;;
11/02/2010;26;21378,00;EJV5911;;;;;
11/02/2010;26;21378,00;DBL6290;;;;;
11/02/2010;26;21378,00;CVP6990;;;;;
11/02/2010;26;21378,00;EJV4998;;;;;
11/02/2010;26;21363,00;DBL5938;;;;;
11/02/2010;26;21363,00;COA0541;;;;;
11/02/2010;26;21363,00;COA0541;;;;;
12/02/2010;24;20033,00;EFO4823;;;;;
12/02/2010;24;20033,00;EJV5070;;;;;
12/02/2010;24;20033,00;EJV5600;;;;;
12/02/2010;24;20033,00;DPE6350;;;;;
12/02/2010;24;20033,00;EJV4400;;;;;
12/02/2010;24;19770,00;CVP6990;;;;;
12/02/2010;25;19306,00;EQU0231;;;;;
12/02/2010;25;18977,00;EJV4998;;;;;
12/02/2010;26;18736,00;DPE6350;;;;;
12/02/2010;26;18426,00;EJV5933;;;;;
12/02/2010;26;18426,00;EJV5922;;;;;
12/02/2010;26;17921,00;EJV4400;;;;;
12/02/2010;26;17268,00;EQU0231;;;;;
12/02/2010;27;16898,00;CVP6990;;;;;
12/02/2010;27;16898,00;DBL6258;;;;;
12/02/2010;27;16898,00;EFO4823;;;;;
12/02/2010;27;16614,00;DBL6298;;;;;
12/02/2010;27;16263,00;DBL6248;;;;;
12/02/2010;27;16263,00;CVP6990;;;;;
12/02/2010;27;16263,00;DBL6040;;;;;
12/02/2010;27;16263,00;DBL6290;;;;;
12/02/2010;27;16263,00;EJV4433;;;;;
13/02/2010;25;13728,00;DBL6248;;;;;
13/02/2010;25;13567,00;DBL5478;;;;;
13/02/2010;25;13567,00;EJV4400;;;;;
13/02/2010;25;28607,00;DBL6349;;;;;
13/02/2010;25;27777,00;EJV5922;;;;;
13/02/2010;25;27777,00;DBL6282;;;;;
13/02/2010;25;27386,00;DBL6280;;;;;
13/02/2010;28;21188,00;EJV4998;;;;;
15/02/2010;25;17313,00;COA0541;;;;;
15/02/2010;25;17313,00;CVP6990;;;;;
15/02/2010;25;17313,00;EFO4823;;;;;
15/02/2010;25;17313,00;EJV4555;;;;;
15/02/2010;25;17313,00;EZX9600;;;;;
15/02/2010;25;17313,00;COA0541;;;;;
15/02/2010;26;17161,00;DBL5418;;;;;
15/02/2010;26;17131,00;EJV4567;;;;;
15/02/2010;26;17146,00;EQU0230;;;;;
15/02/2010;26;17146,00;EQU0500;;;;;
15/02/2010;27;17146,00;COA0541;;;;;
15/02/2010;27;17146,00;EJV4567;;;;;
15/02/2010;27;16865,00;EQU0230;;;;;
15/02/2010;27;16446,00;DKR3745;;;;;
15/02/2010;27;16039,00;DPE6600;;;;;
15/02/2010;27;15439,00;EFO4823;;;;;
15/02/2010;28;15439,00;EQU0500;;;;;
15/02/2010;28;15439,00;DBL6081;;;;;
15/02/2010;28;15439,00;DBL5966;;;;;
16/02/2010;26;12538,00;DPE6350;;;;;
16/02/2010;26;12538,00;DPE6606;;;;;
16/02/2010;26;12538,00;DBL5504;;;;;
16/02/2010;26;12538,00;DBL6349;;;;;
16/02/2010;26;12402,00;DBL6349;;;;;
17/02/2010;25;12372,00;DBL6282;;;;;
17/02/2010;25;12372,00;DPE6609;;;;;
17/02/2010;25;12372,00;DBL6349;;;;;
17/02/2010;25;11996,00;DPE6599;;;;;
17/02/2010;25;11996,00;DBL6258;;;;;
17/02/2010;25;11996,00;DBL5928;;;;;
17/02/2010;25;11996,00;DBL5504;;;;;
17/02/2010;25;11652,00;DPE6350;;;;;
17/02/2010;26;11517,00;DBL6258;;;;;
17/02/2010;26;11517,00;EJV4558;;;;;
17/02/2010;27;10922,00;DKR3745;;;;;
17/02/2010;28;24797,00;DBL6280;;;;;
18/02/2010;25;23138,00;DBL5418;;;;;
18/02/2010;25;23138,00;DBL5418;;;;;
18/02/2010;25;23138,00;EQU0500;;;;;
18/02/2010;25;22800,00;DBL6248;;;;;
18/02/2010;25;22744,00;EJV5933;;;;;
18/02/2010;24;22744,00;DPE6599;;;;;
18/02/2010;25;21770,00;DBL5478;;;;;
18/02/2010;25;21334,00;EQU0500;;;;;
18/02/2010;25;21304,00;DBL6081;;;;;
18/02/2010;25;20850,00;EQU0500;;;;;
19/02/2010;23;14722,00;EJV4433;;;;;
19/02/2010;23;14722,00;EQU0220;;;;;
19/02/2010;24;14552,00;EJV4555;;;;;
19/02/2010;24;14552,00;EJV5070;;;;;
19/02/2010;24;14552,00;EQU0500;;;;;
19/02/2010;24;14552,00;EJV5348;;;;;
19/02/2010;24;14552,00;DBL5504;;;;;
19/02/2010;24;14552,00;COA0541;;;;;
19/02/2010;24;14022,00;EJV5911;;;;;
19/02/2010;25;14022,00;DBL6048;;;;;
19/02/2010;25;14022,00;DBL5928;;;;;
19/02/2010;25;14022,00;DBL5478;;;;;
19/02/2010;25;14022,00;CVP6990;;;;;
19/02/2010;25;24026,00;DPE6606;;;;;
19/02/2010;26;23774,00;DBL6290;;;;;
19/02/2010;26;23404,00;EJV5600;;;;;
19/02/2010;26;22871,00;DPE6599;;;;;
19/02/2010;27;21654,00;EJV5600;;;;;
19/02/2010;27;21668,00;EZX9600;;;;;
19/02/2010;27;21483,00;DBL5929;;;;;
19/02/2010;27;21100,00;EQU0844;;;;;
19/02/2010;27;21100,00;DBL5938;;;;;
19/02/2010;27;21100,00;EJV4998;;;;;
21/02/2010;27;5107,00;EJV4555;;;;;
22/02/2010;25;3942,00;EJV5338;;;;;
22/02/2010;25;3942,00;DBL5929;;;;;
22/02/2010;25;3954,00;DBL6248;;;;;
22/02/2010;25;3954,00;DBL6048;;;;;
22/02/2010;28;4546,00;DBL5928;;;;;
22/02/2010;28;4571,00;DBL6048;;;;;
22/02/2010;29;6316,00;EJV4400;;;;;
22/02/2010;30;7388,00;EJV4998;;;;;
22/02/2010;30;15714,00;DBL6290;;;;;
23/02/2010;27;13745,00;EZX9600;;;;;
23/02/2010;27;13745,00;DBL5478;;;;;
23/02/2010;27;13745,00;DBL6282;;;;;
23/02/2010;27;13745,00;EQU0220;;;;;
23/02/2010;27;13745,00;EQU0844;;;;;
23/02/2010;27;13745,00;DBL5928;;;;;
23/02/2010;27;13021,00;EJV5933;;;;;
23/02/2010;28;12809,00;EJV5600;;;;;
23/02/2010;28;12809,00;EJV5348;;;;;
23/02/2010;28;12809,00;DBL5504;;;;;
23/02/2010;28;12809,00;DBL6040;;;;;
23/02/2010;28;12809,00;DBL6248;;;;;
23/02/2010;28;12809,00;EJV4555;;;;;
23/02/2010;29;12809,00;DBL6282;;;;;
23/02/2010;29;12809,00;EJV5070;;;;;
23/02/2010;29;12809,00;EZX9600;;;;;
23/02/2010;29;12387,00;EJV4998;;;;;
23/02/2010;31;22043,00;DBL5504;;;;;
24/02/2010;27;18600,00;DBL6290;;;;;
24/02/2010;27;18540,00;EQU0844;;;;;
24/02/2010;27;18540,00;EQU0231;;;;;
24/02/2010;27;18540,00;DBL6081;;;;;
24/02/2010;28;18409,00;DBL5504;;;;;
24/02/2010;28;17966,00;DPE6600;;;;;
24/02/2010;28;17966,00;EFO4823;;;;;
24/02/2010;28;17966,00;DBL5504;;;;;
25/02/2010;25;12891,00;DBL5966;;;;;
25/02/2010;25;12891,00;EQU0231;;;;;
25/02/2010;25;12891,00;EJV4400;;;;;
25/02/2010;25;12628,00;EJV5348;;;;;
25/02/2010;25;12628,00;COA0541;;;;;
25/02/2010;25;12628,00;DBL5938;;;;;
25/02/2010;25;12236,00;DBL5418;;;;;
25/02/2010;25;12156,00;DPE6599;;;;;
25/02/2010;26;27234,00;EJV5911;;;;;
25/02/2010;26;26619,00;EQU0844;;;;;
25/02/2010;27;26619,00;DBL5966;;;;;
25/02/2010;27;26619,00;CVP6990;;;;;
25/02/2010;27;26410,00;DPE6606;;;;;
25/02/2010;26;26410,00;DBL5929;;;;;
25/02/2010;26;26397,00;DBL6349;;;;;
25/02/2010;26;26397,00;DBL6248;;;;;
25/02/2010;26;26172,00;DKR3745;;;;;
25/02/2010;27;25714,00;EJV5070;;;;;
25/02/2010;26;25714,00;EJV4400;;;;;
25/02/2010;27;24555,00;DBL6290;;;;;
25/02/2010;27;24555,00;EJV4998;;;;;
25/02/2010;26;24542,00;DBL5418;;;;;
25/02/2010;27;24039,00;DPE6606;;;;;
25/02/2010;26;24039,00;EJV4433;;;;;
26/02/2010;22;21683,00;EQU0844;;;;;
26/02/2010;22;21683,00;DBL5418;;;;;
26/02/2010;22;21683,00;EJV5600;;;;;
26/02/2010;24;18796,00;DBL6282;;;;;
26/02/2010;24;18796,00;DBL6298;;;;;
26/02/2010;24;18796,00;DBL5955;;;;;
26/02/2010;24;17704,00;EJV4558;;;;;
27/02/2010;21;16553,00;DBL5418;;;;;
27/02/2010;22;15912,00;EJV4433;;;;;
27/02/2010;23;14174,00;EJV4400;;;;;
27/02/2010;25;25560,00;DPE6606;;;;;
27/02/2010;25;25163,00;EJV4555;;;;;
01/03/2010;21;18360,00;CVP6990;;;;;
01/03/2010;21;17465,00;DBL6248;;;;;
01/03/2010;21;17237,00;DBL5504;;;;;
01/03/2010;21;17116,00;DPE6350;;;;;
01/03/2010;22;15805,00;EJV4567;;;;;
02/03/2010;20;15516,00;DPE6600;;;;;
02/03/2010;20;15531,00;DPE6600;;;;;
02/03/2010;20;15531,00;EJV4567;;;;;
02/03/2010;20;15328,00;DPE6609;;;;;
02/03/2010;20;15328,00;EJV5338;;;;;
02/03/2010;21;14707,00;EJV5070;;;;;
02/03/2010;21;14357,00;DBL6048;;;;;
02/03/2010;21;14007,00;EZX9600;;;;;
03/03/2010;21;24569,00;CVP6990;;;;;
03/03/2010;21;24569,00;DBL6280;;;;;
03/03/2010;21;24527,00;DBL5955;;;;;
03/03/2010;21;24217,00;DBL5928;;;;;
03/03/2010;21;24163,00;DBL5955;;;;;
03/03/2010;21;23944,00;DBL5418;;;;;
03/03/2010;21;23279,00;DBL6298;;;;;
03/03/2010;22;22814,00;EQU0231;;;;;
03/03/2010;22;22101,00;EJV5070;;;;;
03/03/2010;22;22101,00;DBL6280;;;;;
03/03/2010;22;21971,00;DPE6350;;;;;
04/03/2010;22;17329,00;DPE6600;;;;;
04/03/2010;22;17329,00;CVP6990;;;;;
04/03/2010;22;17329,00;DPE6609;;;;;
04/03/2010;22;16538,00;EJV4400;;;;;
04/03/2010;22;16416,00;DBL6040;;;;;
04/03/2010;22;16072,00;DPE6606;;;;;
04/03/2010;23;15592,00;EJV5922;;;;;
04/03/2010;23;15028,00;EJV5348;;;;;
04/03/2010;23;15028,00;EJV4555;;;;;
04/03/2010;23;15028,00;DBL5966;;;;;
04/03/2010;23;15028,00;EJV4400;;;;;
04/03/2010;23;15028,00;DBL6280;;;;;
04/03/2010;23;15028,00;EJV5922;;;;;
04/03/2010;23;14568,00;DBL6280;;;;;
04/03/2010;23;24569,00;DBL6349;;;;;
04/03/2010;23;24569,00;EJV4400;;;;;
04/03/2010;24;24569,00;EJV5922;;;;;
04/03/2010;24;24569,00;EJV5348;;;;;
04/03/2010;24;24285,00;DBL6048;;;;;
04/03/2010;24;24163,00;DBL6040;;;;;
04/03/2010;24;24163,00;EJV5933;;;;;
04/03/2010;24;23612,00;EJV4555;;;;;
04/03/2010;24;23529,00;DBL6298;;;;;
04/03/2010;24;23460,00;EJV5933;;;;;
04/03/2010;24;23460,00;EJV5348;;;;;
04/03/2010;24;23432,00;EQU0500;;;;;
05/03/2010;23;21770,00;DPE6600;;;;;
05/03/2010;23;21625,00;EJV4400;;;;;
05/03/2010;23;21378,00;DBL6349;;;;;
05/03/2010;23;21114,00;EJV4400;;;;;
05/03/2010;24;20722,00;DBL5928;;;;;
05/03/2010;24;20335,00;DPE6609;;;;;
05/03/2010;24;20290,00;DBL5418;;;;;
05/03/2010;24;19936,00;DPE6609;;;;;
05/03/2010;24;19936,00;DKR3745;;;;;
05/03/2010;24;19952,00;DPE6599;;;;;
05/03/2010;25;19800,00;EJV4998;;;;;
05/03/2010;25;19082,00;CVP6990;;;;;
05/03/2010;25;17921,00;EJV5070;;;;;
05/03/2010;25;17890,00;DPE6600;;;;;
05/03/2010;25;17890,00;EJV5348;;;;;
05/03/2010;25;17704,00;DBL5478;;;;;
05/03/2010;25;17688,00;DBL5966;;;;;
05/03/2010;25;17704,00;EJV5338;;;;;
05/03/2010;25;17704,00;EQU0844;;;;;
05/03/2010;25;17511,00;DBL6349;;;;;
05/03/2010;26;17511,00;DBL5928;;;;;
05/03/2010;26;17404,00;DBL5504;;;;;
05/03/2010;26;17222,00;CVP6990;;;;;
05/03/2010;26;17222,00;DBL5966;;;;;
05/03/2010;26;17222,00;DBL5928;;;;;
05/03/2010;25;17222,00;DBL5504;;;;;
05/03/2010;25;16914,00;DPE6700;;;;;
06/03/2010;22;15866,00;EJV4567;;;;;
06/03/2010;25;23971,00;EFO4823;;;;;
06/03/2010;25;23571,00;EQU0231;;;;;
08/03/2010;22;21546,00;EQU0500;;;;;
08/03/2010;22;21546,00;DPE6600;;;;;
11/03/2010;27;16799,00;EJV5933;;;;;
11/03/2010;27;16202,00;DKR3745;;;;;
11/03/2010;27;15973,00;DPE6606;;;;;
11/03/2010;27;15973,00;DPE6599;;;;;
12/03/2010;24;15119,00;DBL5929;;;;;
12/03/2010;24;14783,00;DBL5504;;;;;
12/03/2010;24;14783,00;EJV4998;;;;;
12/03/2010;24;14783,00;DBL5955;;;;;
12/03/2010;24;14783,00;EQU0500;;;;;
12/03/2010;25;14783,00;DPE6599;;;;;
12/03/2010;25;14783,00;DBL5504;;;;;
12/03/2010;25;14113,00;DBL6040;;;;;
12/03/2010;25;14113,00;DBL6349;;;;;
12/03/2010;25;14113,00;EQU0231;;;;;
12/03/2010;25;14113,00;DPE6599;;;;;
12/03/2010;25;14113,00;DPE6700;;;;;
12/03/2010;26;14007,00;EQU0844;;;;;
12/03/2010;26;14007,00;DBL5955;;;;;
12/03/2010;26;14007,00;EFO4823;;;;;
12/03/2010;26;14007,00;DBL6280;;;;;
12/03/2010;26;13761,00;DPE6350;;;;;
12/03/2010;26;13460,00;DBL5966;;;;;
12/03/2010;26;13187,00;DKR3745;;;;;
12/03/2010;27;13006,00;EQU0220;;;;;
12/03/2010;26;13006,00;EFO4823;;;;;
12/03/2010;26;13006,00;EJV4567;;;;;
12/03/2010;26;13006,00;DBL6040;;;;;
12/03/2010;26;12749,00;DBL5504;;;;;
13/03/2010;23;10185,00;EJV4555;;;;;
13/03/2010;23;9907,00;DPE6599;;;;;
13/03/2010;23;9907,00;EJV5600;;;;;
13/03/2010;23;9907,00;DBL5418;;;;;
13/03/2010;24;9456,00;EJV5600;;;;;
13/03/2010;25;14159,00;EJV4555;;;;;
13/03/2010;25;24204,00;DPE6609;;;;;
13/03/2010;26;23684,00;DPE6599;;;;;
13/03/2010;26;23684,00;DBL6282;;;;;
13/03/2010;26;23684,00;DBL5418;;;;;
13/03/2010;26;23684,00;EJV5600;;;;;
13/03/2010;26;23018,00;CVP6990;;;;;
13/03/2010;26;23034,00;DBL6048;;;;;
13/03/2010;26;23034,00;DBL6280;;;;;
13/03/2010;26;22716,00;EJV4567;;;;;
13/03/2010;27;22445,00;DBL6258;;;;;
13/03/2010;27;21378,00;DBL5955;;;;;
13/03/2010;27;20738,00;EJV5922;;;;;
13/03/2010;27;20186,00;EJV4400;;;;;
13/03/2010;27;19815,00;EJV4558;;;;;
13/03/2010;27;18962,00;DBL6248;;;;;
13/03/2010;28;17830,00;DBL6040;;;;;
13/03/2010;28;17495,00;DPE6609;;;;;
13/03/2010;28;16865,00;EJV5338;;;;;
13/03/2010;28;16865,00;EJV5348;;;;;
15/03/2010;22;13885,00;DPE6350;;;;;
15/03/2010;22;13885,00;DBL5938;;;;;
15/03/2010;22;13885,00;DBL6048;;;;;
15/03/2010;22;13885,00;DPE6350;;;;;
15/03/2010;23;13712,00;CVP6990;;;;;
15/03/2010;23;13712,00;EJV5070;;;;;
15/03/2010;23;13712,00;DBL6040;;;;;
15/03/2010;23;13536,00;DBL6349;;;;;
15/03/2010;23;13536,00;EJV4558;;;;;
16/03/2010;23;26899,00;DBL6349;;;;;
16/03/2010;23;26899,00;EJV5933;;;;;
16/03/2010;23;26899,00;DPE6350;;;;;
16/03/2010;23;26899,00;DBL5418;;;;;
