Data;Temperatura (øC);Volume (L);Ve¡culo
07/04/2010;18;20910;DBL6349
07/04/2010;19;20571;DBL6040
07/04/2010;19;20571;EJV5911
07/04/2010;19;20112;EJV4567
07/04/2010;18;20097;DBL6290
07/04/2010;18;19830;COA0541
08/04/2010;17;15912;EJV4400
08/04/2010;17;15775;DBL5504
08/04/2010;17;15246;DBL5418
08/04/2010;17;15246;EJV5933
08/04/2010;17;15246;DBL5504
08/04/2010;18;14768;EJV5338
08/04/2010;18;14768;DBL6298
08/04/2010;18;14768;DBL6282
08/04/2010;18;14585;DPE6599
08/04/2010;18;14174;DPE6599
08/04/2010;18;14174;EJV4400
08/04/2010;18;14174;EQU0231
08/04/2010;18;14174;EQU0231
08/04/2010;18;14174;DPE6609
08/04/2010;18;14174;EFO4823
08/04/2010;18;14174;EJV4433
09/04/2010;16;13127;DBL6040
09/04/2010;16;13127;EJV5922
09/04/2010;16;13127;DPE6599
09/04/2010;16;13127;DBL6248
09/04/2010;16;12842;EZX9600
09/04/2010;16;12507;EZX9600
09/04/2010;17;12507;EQU0220
09/04/2010;17;12507;EJV5338
09/04/2010;17;12507;DBL6349
09/04/2010;17;12507;DBL6258
09/04/2010;17;12507;EJV5600
09/04/2010;17;12492;DPE6609
09/04/2010;17;12058;DBL5928
09/04/2010;17;12058;DPE6609
09/04/2010;17;11816;DBL5418
09/04/2010;18;11712;EJV5348
09/04/2010;18;11426;DPE6350
09/04/2010;18;26046;DBL5966
09/04/2010;18;25851;EJV5070
09/04/2010;18;25851;EJV5922
12/04/2010;18;13384;EJV5348
12/04/2010;19;13384;DBL5478
12/04/2010;19;13384;EJV5348
12/04/2010;19;12891;EJV5933
12/04/2010;19;12825;DPE6600
12/04/2010;19;12825;DBL6081
12/04/2010;19;12809;DBL5928
12/04/2010;19;12809;DBL5955
12/04/2010;19;12809;DPE6700
12/04/2010;20;12809;DBL6282
12/04/2010;20;12809;EJV5348
12/04/2010;20;12809;DBL6258
12/04/2010;20;12809;DBL5966
12/04/2010;20;12809;DPE6606
12/04/2010;20;12703;EJV5922
12/04/2010;20;12703;DBL6280
12/04/2010;20;12688;EQU0231
12/04/2010;21;12568;DBL6040
12/04/2010;21;12205;EQU0500
12/04/2010;21;12011;EQU0231
13/04/2010;19;10361;EQU0844
13/04/2010;19;10039;DKR3745
13/04/2010;19;9844;EQU0220
13/04/2010;19;9844;EJV5070
14/04/2010;21;18426;DBL6248
14/04/2010;21;18426;EJV5600
14/04/2010;21;18426;DBL6290
14/04/2010;21;18426;EJV4558
14/04/2010;21;18283;DBL6040
14/04/2010;21;18162;DPE6700
14/04/2010;21;17799;DBL6298
14/04/2010;21;17799;DPE6700
14/04/2010;22;17799;EJV5070
14/04/2010;22;17799;DBL6349
14/04/2010;23;15058;DPE6606
14/04/2010;23;15058;DKR3745
15/04/2010;21;12990;DBL6280
15/04/2010;21;12311;EJV5911
15/04/2010;21;12311;EJV4558
15/04/2010;21;12075;EQU0231
15/04/2010;21;12075;DBL6258
15/04/2010;21;12075;DBL5966
15/04/2010;22;12075;EFO4823
15/04/2010;22;11667;DPE6600
15/04/2010;22;11652;EJV5933
15/04/2010;22;11362;DBL5418
15/04/2010;22;10848;EJV5911
15/04/2010;22;10495;EJV4433
15/04/2010;22;9796;EJV5070
15/04/2010;22;9412;EJV4433
15/04/2010;23;9427;DPE6700
15/04/2010;23;9326;EJV4433
15/04/2010;23;9013;DBL6280
15/04/2010;23;9013;EJV5933
15/04/2010;23;9013;DBL5928
15/04/2010;23;8637;DBL5929
15/04/2010;23;8287;COA0541
15/04/2010;23;10405;DKR3745
15/04/2010;26;23209;EJV5911
15/04/2010;26;23110;DBL6280
16/04/2010;21;21100;CVP6990
16/04/2010;21;20770;DPE6606
16/04/2010;22;20097;DBL5966
16/04/2010;22;19845;DBL5928
16/04/2010;22;19845;EJV4558
16/04/2010;22;19845;DBL5966
16/04/2010;22;19845;DBL6040
16/04/2010;22;19322;EJV4433
16/04/2010;23;19337;EJV4555
16/04/2010;23;19337;EJV5070
16/04/2010;23;19337;EJV4998
16/04/2010;23;19337;EJV5338
16/04/2010;23;19337;EQU0844
16/04/2010;23;18721;EJV4400
16/04/2010;23;18721;EJV5338
16/04/2010;24;18600;DBL6349
16/04/2010;24;18600;EJV4400
16/04/2010;24;18615;EQU0220
16/04/2010;24;18615;DBL6349
16/04/2010;24;18409;DBL5928
16/04/2010;24;18344;DBL5478
16/04/2010;25;17981;EJV5600
16/04/2010;25;17981;EQU0230
19/04/2010;20;16553;EFO4823
19/04/2010;22;16122;EJV5348
19/04/2010;23;15684;EJV5911
20/04/2010;20;14204;DPE6599
20/04/2010;21;13384;DBL6298
20/04/2010;21;20954;DPE6350
20/04/2010;21;27812;EJV4400
20/04/2010;21;27812;EJV5933
20/04/2010;21;27812;EJV4555
20/04/2010;22;27812;DBL6280
20/04/2010;23;26631;EJV4433
21/04/2010;22;23138;DBL5966
21/04/2010;22;23138;EJV5922
21/04/2010;22;23138;DBL5938
21/04/2010;22;22772;DKR3745
21/04/2010;23;22701;DBL5418
21/04/2010;23;22187;CVP6990
21/04/2010;23;22144;COA0541
21/04/2010;23;22144;EQU0500
21/04/2010;24;22029;EZX9600
21/04/2010;24;21158;EJV4555
21/04/2010;24;21027;DBL5955
21/04/2010;24;20498;DBL6282
21/04/2010;24;19968;DBL5478
21/04/2010;24;19952;DPE6700
21/04/2010;24;19531;DBL6248
21/04/2010;24;19382;DBL5504
21/04/2010;24;19397;EJV4433
21/04/2010;24;19397;DBL6349
22/04/2010;21;17721;DBL6349
22/04/2010;21;17638;EJV4400
22/04/2010;21;17638;DPE6700
22/04/2010;21;17638;EJV4567
22/04/2010;21;17638;DBL5938
22/04/2010;22;17638;DBL5966
22/04/2010;22;17207;EJV4567
22/04/2010;22;17207;EZX9600
22/04/2010;23;17055;DPE6599
22/04/2010;23;16736;EQU0844
22/04/2010;23;15729;DPE6700
22/04/2010;23;15577;EJV5933
22/04/2010;23;15577;DPE6350
22/04/2010;24;15577;EJV4567
22/04/2010;24;15345;EJV4558
22/04/2010;24;14646;DPE6606
22/04/2010;24;14098;DBL6349
22/04/2010;24;14098;EJV4998
22/04/2010;24;14098;DBL5938
22/04/2010;24;14098;DBL6349
22/04/2010;25;14098;COA0541
22/04/2010;25;14098;DPE6350
22/04/2010;25;14098;EZX9600
22/04/2010;25;14007;EQU0230
22/04/2010;25;13663;DKR3745
22/04/2010;25;13663;DBL6081
23/04/2010;22;10937;EJV5070
23/04/2010;22;10937;EJV5070
23/04/2010;22;10937;EJV4400
23/04/2010;22;10937;DBL5966
23/04/2010;22;10937;EJV4567
23/04/2010;23;25851;DBL6248
23/04/2010;23;25456;DBL5928
23/04/2010;23;25456;DBL6248
23/04/2010;23;25456;EQU0220
23/04/2010;23;25456;DBL5504
23/04/2010;23;25036;EJV5338
23/04/2010;23;25010;DBL5938
23/04/2010;23;25010;EJV4998
23/04/2010;24;25010;DPE6609
23/04/2010;24;25010;DBL6298
23/04/2010;24;25010;EQU0500
23/04/2010;24;25010;DBL6349
24/04/2010;23;17622;CVP6990
26/04/2010;23;12075;DBL6280
26/04/2010;23;11652;EJV4558
26/04/2010;23;11652;DBL5938
26/04/2010;23;11652;DBL6258
26/04/2010;23;11667;DBL6248
26/04/2010;24;11667;DBL6290
26/04/2010;24;11667;DBL5938
26/04/2010;24;11313;DPE6606
26/04/2010;24;11234;DBL5938
26/04/2010;24;11234;DBL6048
26/04/2010;24;11249;DBL5966
26/04/2010;24;11249;DPE6700
26/04/2010;24;11249;DBL6040
26/04/2010;24;11249;EQU0231
26/04/2010;24;11249;EJV5070
26/04/2010;25;10670;DBL6048
26/04/2010;25;12779;DBL6298
26/04/2010;25;15607;DBL6248
26/04/2010;25;15623;EJV5933
26/04/2010;25;15623;EJV5070
26/04/2010;26;15230;DBL5966
26/04/2010;26;15165;EJV4400
26/04/2010;26;15165;DPE6350
27/04/2010;23;14646;DBL6290
27/04/2010;23;14600;EQU0220
27/04/2010;23;14007;DBL5966
27/04/2010;23;13809;DBL6248
27/04/2010;23;13809;DBL6081
27/04/2010;23;13809;EJV5922
27/04/2010;24;13613;DBL6290
27/04/2010;24;13414;EJV5348
27/04/2010;24;13414;DPE6606
27/04/2010;24;13414;DBL5929
27/04/2010;24;12734;DBL6349
27/04/2010;24;13399;EJV5348
27/04/2010;25;22800;EFO4823
27/04/2010;25;22814;EJV4567
27/04/2010;25;22687;EQU0220
27/04/2010;25;22644;DBL6298
27/04/2010;25;22602;EQU0844
27/04/2010;25;22373;DBL6298
27/04/2010;25;22129;EQU0231
29/04/2010;20;11682;EJV4555
29/04/2010;20;11682;DBL5955
29/04/2010;20;11682;DKR3745
29/04/2010;20;11426;DBL5938
29/04/2010;21;11026;DBL5418
29/04/2010;21;11026;EJV5933
29/04/2010;21;10833;DBL5928
29/04/2010;21;10833;DBL6349
29/04/2010;21;10833;EJV4567
29/04/2010;21;10833;DBL5929
30/04/2010;20;20033;EJV5922
30/04/2010;20;20033;EQU0230
30/04/2010;21;19696;EJV5338
30/04/2010;21;19681;DPE6350
30/04/2010;21;19696;DBL5966
30/04/2010;21;19696;DBL6298
30/04/2010;21;19621;DKR3745
30/04/2010;21;19192;DPE6609
30/04/2010;21;19192;DBL6048
30/04/2010;22;19192;EJV5911
30/04/2010;22;19192;EJV4567
30/04/2010;22;18615;DPE6350
30/04/2010;22;18615;EJV4400
30/04/2010;23;23599;EJV4555
30/04/2010;24;28586;DBL5966
30/04/2010;24;27410;EJV5070
01/05/2010;21;21246;DBL5504
01/05/2010;21;20290;DBL6349
03/05/2010;18;13429;DBL6298
03/05/2010;19;13429;EFO4823
03/05/2010;19;13323;EJV5348
03/05/2010;19;13323;DPE6599
03/05/2010;19;13323;EQU0230
03/05/2010;19;13323;DPE6700
03/05/2010;20;13323;EJV5348
03/05/2010;20;13323;EJV4567
03/05/2010;20;13323;EJV4555
03/05/2010;20;13323;EQU0500
03/05/2010;20;13323;DBL6298
03/05/2010;20;13338;DBL5504
03/05/2010;20;13338;DBL6280
03/05/2010;21;13112;EJV4567
03/05/2010;21;13066;EJV4558
03/05/2010;21;13051;EJV5922
03/05/2010;21;12172;EQU0231
03/05/2010;21;11532;DBL5478
03/05/2010;21;10893;DBL6081
03/05/2010;21;10893;DBL5929
03/05/2010;21;10893;EJV4400
04/05/2010;19;9091;EJV5933
04/05/2010;20;13646;EJV4998
04/05/2010;20;23729;EQU0220
04/05/2010;20;23744;EZX9600
04/05/2010;20;23404;DPE6350
04/05/2010;21;23064;DPE6599
04/05/2010;21;22644;EJV5922
04/05/2010;21;22644;DBL5928
04/05/2010;21;22644;DBL6081
04/05/2010;22;22644;DBL5928
04/05/2010;22;22644;EJV4567
04/05/2010;22;22659;EJV4567
04/05/2010;22;22416;DBL6280
04/05/2010;22;22129;EJV5070
04/05/2010;23;22000;DBL6282
04/05/2010;23;22000;DPE6600
04/05/2010;23;22000;DBL5504
04/05/2010;23;22000;EJV4998
04/05/2010;23;21827;DBL6298
04/05/2010;23;21726;DBL5929
04/05/2010;23;21173;EJV5070
04/05/2010;23;21173;EJV5348
04/05/2010;23;21173;DBL6048
05/05/2010;20;19192;DBL6248
05/05/2010;20;19192;DBL6349
05/05/2010;20;19192;EQU0844
05/05/2010;20;19192;EQU0230
05/05/2010;20;19192;EQU0844
05/05/2010;20;19192;EQU0230
06/05/2010;20;15028;EJV4567
06/05/2010;20;15028;DBL6298
06/05/2010;20;14936;EJV4555
06/05/2010;20;14646;DPE6600
06/05/2010;22;13414;DPE6350
06/05/2010;22;13217;EJV5911
06/05/2010;22;12507;DPE6600
06/05/2010;22;12462;EJV5338
06/05/2010;22;12107;DBL6048
06/05/2010;22;11667;CVP6990
06/05/2010;23;11175;EJV5933
06/05/2010;23;11175;DPE6600
06/05/2010;23;10967;DPE6599
06/05/2010;23;10967;DBL5955
06/05/2010;23;10967;EFO4823
07/05/2010;19;5801;DBL6349
07/05/2010;19;5814;EJV5348
07/05/2010;19;5736;DKR3745
07/05/2010;19;5645;EJV4555
07/05/2010;20;5427;DBL5418
07/05/2010;20;5019;COA0541
07/05/2010;20;5032;EJV5911
07/05/2010;23;17769;EJV5338
07/05/2010;24;19889;EJV4558
07/05/2010;24;19501;EJV5911
07/05/2010;24;19022;EFO4823
07/05/2010;24;18072;EQU0844
10/05/2010;18;14676;EQU0500
10/05/2010;18;14676;DPE6599
10/05/2010;18;14676;EJV4567
10/05/2010;18;14113;EZX9600
10/05/2010;18;14113;EJV4558
10/05/2010;18;14113;DBL6040
10/05/2010;18;14113;EJV5338
10/05/2010;18;14113;DBL5955
10/05/2010;18;14113;EJV5911
10/05/2010;18;14113;EJV5070
10/05/2010;18;13761;EJV5933
10/05/2010;19;13761;EJV5911
10/05/2010;19;13761;DBL6298
10/05/2010;19;13761;DBL5929
10/05/2010;19;13761;DBL6248
10/05/2010;19;13761;EJV4400
10/05/2010;19;13761;DBL6081
11/05/2010;16;12477;DPE6700
11/05/2010;16;12477;EJV5933
11/05/2010;16;12042;DBL5418
11/05/2010;16;12042;DBL6282
11/05/2010;18;25312;DPE6609
12/05/2010;16;22202;EJV5922
12/05/2010;16;22202;EJV4567
12/05/2010;17;21378;EQU0231
12/05/2010;17;21378;EJV4558
12/05/2010;17;20983;DPE6600
12/05/2010;17;20556;DBL5955
12/05/2010;17;20364;COA0541
12/05/2010;17;20112;EZX9600
12/05/2010;17;20112;DBL5938
12/05/2010;17;19800;DBL5928
12/05/2010;18;19241;EJV4433
12/05/2010;18;19241;EQU0230
12/05/2010;18;18962;EJV5348
12/05/2010;18;18962;DBL6282
12/05/2010;18;18977;DBL5478
12/05/2010;18;18962;EJV5911
12/05/2010;18;18585;EJV5070
12/05/2010;18;18253;EFO4823
12/05/2010;18;18253;DBL5418
12/05/2010;18;18253;COA0541
12/05/2010;18;18253;DBL6298
12/05/2010;18;18253;EJV4998
13/05/2010;15;14113;DPE6599
13/05/2010;15;14113;DBL6282
13/05/2010;15;13217;DPE6600
14/05/2010;15;23034;EJV4998
14/05/2010;15;23034;DBL5929
14/05/2010;15;23034;EQU0220
14/05/2010;16;22459;DBL5418
14/05/2010;16;22459;DBL5418
14/05/2010;17;20998;EJV5070
14/05/2010;18;20260;EQU0230
14/05/2010;18;20156;COA0541
17/05/2010;18;18223;DBL6248
17/05/2010;18;18223;DBL6298
17/05/2010;18;18223;COA0541
17/05/2010;18;18223;EJV5911
17/05/2010;18;18223;DBL6298
17/05/2010;18;18223;DBL5955
17/05/2010;18;18223;EJV4400
17/05/2010;18;18223;EFO4823
17/05/2010;18;18223;EQU0231
17/05/2010;18;17704;DBL5928
17/05/2010;18;17704;EJV5348
17/05/2010;19;17704;DBL6282
17/05/2010;19;17704;DBL6290
18/05/2010;18;15089;EJV4400
18/05/2010;18;14936;DBL6280
18/05/2010;18;14676;DBL6040
18/05/2010;19;14692;DPE6600
18/05/2010;19;14692;DKR3745
18/05/2010;19;14098;EJV4433
18/05/2010;19;13901;COA0541
18/05/2010;19;13901;DBL6282
18/05/2010;19;13338;DPE6350
18/05/2010;20;12432;EQU0230
18/05/2010;20;11936;DBL6282
19/05/2010;19;8823;EQU0500
19/05/2010;19;8608;DPE6700
19/05/2010;19;8409;EFO4823
19/05/2010;19;8071;DBL6290
19/05/2010;19;10112;DBL6280
19/05/2010;21;22730;EZX9600
19/05/2010;20;22402;DBL5478
19/05/2010;20;22000;EQU0844
19/05/2010;20;22000;DPE6599
19/05/2010;20;21986;EJV4400
19/05/2010;19;21986;EQU0500
19/05/2010;20;21530;EJV4567
19/05/2010;19;21530;COA0541
19/05/2010;19;21530;DBL6349
19/05/2010;19;21261;DBL6282
19/05/2010;19;20924;DBL5929
19/05/2010;20;20498;DKR3745
19/05/2010;20;20498;DBL5928
19/05/2010;20;20245;DBL5955
19/05/2010;20;20245;DBL6040
19/05/2010;20;19352;DBL6290
19/05/2010;20;18646;EJV5338
19/05/2010;20;18283;DPE6350
19/05/2010;20;18208;DPE6600
19/05/2010;20;18208;DBL6282
20/05/2010;17;15897;DBL5938
20/05/2010;17;15455;DBL6290
20/05/2010;17;15455;DBL6349
20/05/2010;17;15455;DBL6081
20/05/2010;17;14753;EJV5911
20/05/2010;18;12075;EQU0844
20/05/2010;19;10606;EJV5933
21/05/2010;15;8409;DBL5929
21/05/2010;15;8409;EJV5338
21/05/2010;15;8318;DBL5504
21/05/2010;16;17420;EJV5338
21/05/2010;16;22101;EJV5348
21/05/2010;16;22101;COA0541
21/05/2010;16;22101;EJV5348
21/05/2010;16;22101;DBL6040
21/05/2010;16;22101;EFO4823
21/05/2010;16;22101;EJV5600
21/05/2010;16;22101;EJV5348
21/05/2010;17;22101;EJV4998
21/05/2010;17;21770;DKR3745
21/05/2010;17;21770;EQU0500
21/05/2010;17;21784;EJV4400
21/05/2010;17;21770;DBL5504
21/05/2010;17;21770;DPE6599
21/05/2010;17;21770;EJV4998
21/05/2010;17;21784;EQU0230
21/05/2010;18;21784;DBL5955
21/05/2010;18;21784;EQU0844
21/05/2010;18;21784;EJV4567
21/05/2010;18;21784;EFO4823
21/05/2010;18;21784;EQU0844
21/05/2010;18;21668;EQU0500
21/05/2010;18;21129;DPE6609
24/05/2010;17;18507;DPE6600
24/05/2010;17;18507;EQU0844
24/05/2010;17;18507;DKR3745
24/05/2010;17;18507;DPE6606
24/05/2010;17;18507;DBL5504
24/05/2010;18;18507;DBL5928
24/05/2010;18;18524;COA0541
24/05/2010;18;18329;DBL6048
24/05/2010;18;18329;DBL6298
24/05/2010;18;18329;EQU0230
24/05/2010;18;18329;EJV5338
24/05/2010;18;18329;DPE6599
24/05/2010;19;18329;COA0541
24/05/2010;19;18329;DBL5504
24/05/2010;19;18329;DBL5928
24/05/2010;19;18329;EJV5922
24/05/2010;19;18329;EJV4555
24/05/2010;19;18314;EQU0500
24/05/2010;19;18238;EJV4555
25/05/2010;19;17465;EJV5338
25/05/2010;19;17465;DBL5955
25/05/2010;19;17465;DBL5938
25/05/2010;19;17465;EQU0220
25/05/2010;19;17070;DBL6258
25/05/2010;19;16994;EQU0230
25/05/2010;19;16690;DBL6040
25/05/2010;19;16324;DBL6040
25/05/2010;19;15607;EJV4433
25/05/2010;19;15312;DBL5928
25/05/2010;19;14486;EJV5933
25/05/2010;19;14486;DBL5504
25/05/2010;20;14219;DBL5966
25/05/2010;20;14219;DBL6298
25/05/2010;20;13551;EZX9600
26/05/2010;19;11026;DPE6600
26/05/2010;19;11026;DPE6350
26/05/2010;19;11026;EQU0231
26/05/2010;19;11026;DBL6280
26/05/2010;19;11026;DBL6298
26/05/2010;20;11026;DBL5504
26/05/2010;20;10272;EQU0230
26/05/2010;20;10126;DBL6349
26/05/2010;20;9412;DBL5418
26/05/2010;24;21697;DBL6298
26/05/2010;24;24012;DBL5929
26/05/2010;24;23529;EQU0231
26/05/2010;25;22573;CVP6990
26/05/2010;25;22342;DBL6248
26/05/2010;25;22342;DBL6040
26/05/2010;25;22342;DBL6298
26/05/2010;25;22072;DBL5955
26/05/2010;25;22072;EJV4433
26/05/2010;25;22072;DPE6600
26/05/2010;25;22072;DBL6298
26/05/2010;25;22072;EJV4433
26/05/2010;25;22072;DBL5938
26/05/2010;24;22072;EJV5348
26/05/2010;24;21928;DBL5418
27/05/2010;19;17936;EJV5922
27/05/2010;20;16931;EJV4400
27/05/2010;20;16816;DBL6040
27/05/2010;21;15866;EQU0220
27/05/2010;21;15362;DBL6349
27/05/2010;21;15028;EJV5922
27/05/2010;21;14982;DBL5938
27/05/2010;22;18238;EJV5922
27/05/2010;22;23729;EQU0500
27/05/2010;22;23460;COA0541
27/05/2010;22;22772;DBL6248
27/05/2010;22;22772;DBL5955
27/05/2010;22;22616;EJV4400
27/05/2010;21;22616;EJV4998
27/05/2010;21;22616;EJV5922
27/05/2010;21;22616;EQU0230
27/05/2010;22;22616;EJV5070
28/05/2010;17;18570;DPE6606
28/05/2010;19;17222;DPE6609
28/05/2010;19;17176;EJV5933
28/05/2010;20;16461;EJV5338
28/05/2010;20;16105;EJV4400
31/05/2010;18;18087;EJV5070
31/05/2010;18;18087;EJV4558
31/05/2010;19;18102;DBL5955
31/05/2010;19;18087;EQU0500
31/05/2010;19;18087;EJV4555
31/05/2010;19;18087;EQU0231
31/05/2010;19;17769;DBL6280
31/05/2010;19;17622;DBL5966
31/05/2010;19;17622;DPE6599
31/05/2010;19;17622;EJV5933
31/05/2010;19;17622;DBL5938
31/05/2010;19;17622;DBL6349
31/05/2010;19;17622;EJV5600
31/05/2010;19;17622;EJV4998
31/05/2010;19;17622;EJV5933
01/06/2010;15;17222;EJV4433
01/06/2010;15;17070;DBL6040
01/06/2010;15;17055;DBL6282
01/06/2010;15;17055;EQU0230
01/06/2010;16;17055;DPE6606
01/06/2010;16;17055;DBL5938
01/06/2010;16;17055;EJV5338
01/06/2010;16;16832;DBL6048
01/06/2010;16;16832;EQU0500
01/06/2010;17;16832;EJV4998
01/06/2010;17;16355;EJV4998
01/06/2010;17;16355;DBL6290
01/06/2010;17;16355;CVP6990
01/06/2010;17;16355;DBL5478
01/06/2010;17;16056;EJV4998
01/06/2010;17;16056;EQU0231
01/06/2010;17;16056;DBL6081
01/06/2010;17;15577;EJV5070
01/06/2010;17;15577;DBL5955
01/06/2010;17;15180;DBL6081
01/06/2010;17;14814;EJV5922
01/06/2010;17;14814;DBL5929
01/06/2010;17;14814;DBL5504
02/06/2010;15;11547;DBL6282
02/06/2010;15;11547;DPE6609
02/06/2010;16;13429;DPE6600
02/06/2010;16;26504;EZX9600
02/06/2010;16;26531;DPE6599
02/06/2010;16;26451;EJV5600
02/06/2010;16;26397;EQU0844
02/06/2010;16;25931;EZX9600
02/06/2010;16;25795;DPE6600
02/06/2010;17;25312;EQU0231
02/06/2010;17;25312;DBL6280
02/06/2010;17;24837;DBL6349
02/06/2010;17;24837;DBL5504
02/06/2010;17;24837;EJV4558
02/06/2010;17;24484;EJV5070
02/06/2010;17;24204;COA0541
02/06/2010;17;23834;EJV5922
02/06/2010;18;23251;DKR3745
02/06/2010;18;22445;DBL5418
02/06/2010;18;22187;EJV5348
02/06/2010;18;22187;EJV5600
02/06/2010;18;22187;DBL5504
03/06/2010;17;20424;EJV5933
03/06/2010;17;19830;DBL6349
03/06/2010;17;19830;DBL5938
03/06/2010;17;19382;DBL5928
03/06/2010;17;19397;EQU0231
03/06/2010;17;19397;EQU0230
03/06/2010;17;18917;DBL5955
03/06/2010;17;18932;DBL6248
03/06/2010;18;18932;EJV4433
